4049.999909,1.112711,1.098486,1.065194,1.072036,1.073372,1.121315,1.113698,1.137273,1.109329,1.10406,1.109119,1.106763,1.102274,1.088903,2.932148,-1.580515,-8.435519,-6.418801,-5.03652,-10.164444,-9.320765,-9.320733,-10.828792,-10.983277,-10.700987,-10.970669,-11.043483,-11.842481
4109.999907,1.112989,1.098769,1.065478,1.072323,1.073659,1.121604,1.113984,1.137535,1.109626,1.104358,1.109413,1.107056,1.102569,1.089203,2.94644,-1.563988,-8.415391,-6.399786,-5.018188,-10.14347,-9.300309,-9.300277,-10.807588,-10.961979,-10.679793,-10.949296,-11.022088,-11.820733
4169.999906,1.113267,1.099053,1.065764,1.072612,1.073946,1.121894,1.114273,1.137798,1.109926,1.104657,1.109709,1.10735,1.102865,1.089506,2.960799,-1.547384,-8.39517,-6.380682,-4.99977,-10.122399,-9.279758,-9.279727,-10.786285,-10.940582,-10.6585,-10.927824,-11.000594,-11.798884
4229.999905,1.113547,1.099338,1.066052,1.072902,1.074235,1.122186,1.114562,1.138062,1.110226,1.104958,1.110006,1.107646,1.103162,1.089809,2.975206,-1.530726,-8.374883,-6.361515,-4.981292,-10.10126,-9.259141,-9.259109,-10.764913,-10.919116,-10.637138,-10.906283,-10.979031,-11.776964
4289.999903,1.113827,1.099624,1.066339,1.073193,1.074525,1.122478,1.114852,1.138328,1.110528,1.10526,1.110304,1.107943,1.10346,1.090113,2.989641,-1.514035,-8.354558,-6.342313,-4.962779,-10.080081,-9.238485,-9.238453,-10.743501,-10.89761,-10.615736,-10.884701,-10.957427,-11.755003
4349.999902,1.114108,1.09991,1.066628,1.073484,1.074815,1.122771,1.115143,1.138593,1.110829,1.105561,1.110603,1.108239,1.103759,1.090417,3.004084,-1.497336,-8.334223,-6.323101,-4.944257,-10.058892,-9.217818,-9.217787,-10.722079,-10.876093,-10.594324,-10.863109,-10.935813,-11.733031
4409.999901,1.114388,1.100197,1.066916,1.073775,1.075105,1.123064,1.115433,1.138858,1.111131,1.105863,1.110901,1.108536,1.104057,1.090721,3.018516,-1.48065,-8.313905,-6.303905,-4.92575,-10.037721,-9.197169,-9.197138,-10.700674,-10.854595,-10.57293,-10.841536,-10.914217,-11.711078
4469.999899,1.114668,1.100482,1.067204,1.074066,1.075394,1.123356,1.115723,1.139123,1.111432,1.106164,1.111198,1.108832,1.104355,1.091025,3.032916,-1.464001,-8.293633,-6.284751,-4.907284,-10.016597,-9.176566,-9.176535,-10.679318,-10.833145,-10.551584,-10.82001,-10.89267,-11.689175
4529.999898,1.114949,1.100768,1.067492,1.074356,1.075684,1.123649,1.116014,1.139389,1.111733,1.106466,1.111497,1.109129,1.104653,1.091329,3.047316,-1.447352,-8.27336,-6.265597,-4.888818,-9.995472,-9.155962,-9.155932,-10.65796,-10.811693,-10.530236,-10.798484,-10.871121,-11.667269
4589.999897,1.115231,1.101057,1.067782,1.07465,1.075976,1.123944,1.116306,1.139656,1.112037,1.10677,1.111797,1.109428,1.104953,1.091636,3.061815,-1.430587,-8.252944,-6.246309,-4.870222,-9.974198,-9.135213,-9.135184,-10.636452,-10.79009,-10.508738,-10.776805,-10.84942,-11.645209
4649.999895,1.115517,1.101348,1.068076,1.074946,1.076271,1.124242,1.116602,1.139927,1.112344,1.107078,1.112101,1.109731,1.105257,1.091946,3.076458,-1.413656,-8.232325,-6.22683,-4.851442,-9.952713,-9.114258,-9.114229,-10.61473,-10.768272,-10.487027,-10.754911,-10.827504,-11.62293
4709.999894,1.115805,1.101642,1.068372,1.075245,1.076569,1.124542,1.116901,1.1402,1.112654,1.107388,1.112407,1.110035,1.105564,1.092259,3.091216,-1.396592,-8.211547,-6.207199,-4.832516,-9.931062,-9.093141,-9.093111,-10.59284,-10.746286,-10.465147,-10.732848,-10.805418,-11.600479
4769.999893,1.116095,1.101938,1.068669,1.075546,1.076868,1.124845,1.117201,1.140474,1.112966,1.1077,1.112715,1.110342,1.105872,1.092573,3.106059,-1.379431,-8.190651,-6.187456,-4.813483,-9.909288,-9.071904,-9.071874,-10.570826,-10.724175,-10.443144,-10.71066,-10.783207,-11.5779
4829.999891,1.116386,1.102235,1.068968,1.075848,1.077169,1.125149,1.117502,1.14075,1.113279,1.108013,1.113025,1.11065,1.106181,1.092889,3.120957,-1.362207,-8.169679,-6.167642,-4.794379,-9.887435,-9.05059,-9.05056,-10.548732,-10.701984,-10.42106,-10.688391,-10.760915,-11.55524
4889.99989,1.116678,1.102533,1.069268,1.07615,1.07747,1.125453,1.117805,1.141026,1.113592,1.108327,1.113335,1.110959,1.106492,1.093206,3.135881,-1.344954,-8.148673,-6.147795,-4.775245,-9.865547,-9.029241,-9.029212,-10.526602,-10.679757,-10.398942,-10.666087,-10.738588,-11.532544
